Sample	posterior	likelihood	prior	lambda	treeHeightLogger	clockRate	theta	population_size	
46750	-5701.2309550526725	-5684.660033058039	-16.570921994633785	1.0001227641870387	5.986711692958328	0.01000718384783252	0.01059158166578491	88199.81914025165	
46800	-5705.208132008708	-5686.897273833334	-18.310858175373994	0.9027991671894185	6.738393570127541	0.009123791884412124	0.012194900337749132	111383.69963793922	
46850	-5699.83868707064	-5684.581095411009	-15.257591659630616	0.6897281879337348	6.384047764693911	0.008779570911412238	0.010485549014839344	99526.02012711091	
46900	-5699.430088676364	-5684.42496558078	-15.005123095584139	0.6897281879337348	6.262143285605407	0.009150401708094563	0.010496553042920336	95592.8254825045	
46950	-5696.691040588966	-5681.680442912186	-15.010597676779803	0.8554148962424357	5.86206317062969	0.009150401708094563	0.01042409923658932	94932.98371961116	
47000	-5695.180959059089	-5680.811076451737	-14.369882607352562	0.8717145409676879	5.6848931959191225	0.009863764724129254	0.009804996649545993	82836.83532414776	
47050	-5692.409382977253	-5679.173409609993	-13.235973367260275	0.5624112767685194	5.6848931959191225	0.009863764724129254	0.010248816475332559	86586.41639350753	
47100	-5693.888951073835	-5680.452168307213	-13.436782766623299	0.749132790607671	5.551420051630177	0.011122409144793944	0.01060972718926781	79492.12449650124	
47150	-5693.915154797028	-5680.673206105072	-13.24194869195616	0.4759603273539923	5.353037998574259	0.010096242291392728	0.009603391996735516	79265.39828356588	
47200	-5693.860610551452	-5679.907467398884	-13.953143152567284	0.5471627403875137	6.213753389818296	0.009252709291290866	0.010206206455929888	91920.88261774044	
47250	-5697.856758575866	-5683.444382512406	-14.412376063459464	0.5299901342560541	6.317660163536614	0.010301171009109378	0.010940257550473231	88503.34863870255	
47300	-5697.562176593303	-5682.825588856767	-14.736587736535533	0.5299901342560541	6.43999288353646	0.00995646231464244	0.011158980021905142	93398.13403982375	
47350	-5698.234040039171	-5684.111732410917	-14.122307628254159	0.7240406329149027	5.6215497895632724	0.009477708030096718	0.010395407562102789	91402.26315873601	
47400	-5697.402418909336	-5683.773975489183	-13.628443420153697	0.5808940745972826	5.562679557630532	0.009308020405529098	0.010395407562102789	93068.55010695728	
47450	-5694.964082400713	-5681.5736193917355	-13.390463008977237	0.6358317406455019	5.572558825797686	0.010693760003406641	0.010798259442036003	84147.66679038423	
47500	-5697.610233178486	-5681.326086818002	-16.284146360483973	1.119936477803893	5.572558825797686	0.011125808859126896	0.011338282599691689	84924.78122456158	
47550	-5696.78619005146	-5682.344724359573	-14.441465691886748	0.5774804516075664	6.334874491052665	0.00898585568468621	0.010820635589684375	100348.7774692863	
47600	-5697.655066824703	-5681.632323286499	-16.02274353820404	0.45494959877451135	7.018858338783516	0.00901213353372862	0.01137815740679098	105211.46633598034	
47650	-5697.412470803688	-5682.043150250571	-15.369320553117046	0.4904121905717637	6.72025490249493	0.009921872031746912	0.01197727223164132	100596.54227647904	
47700	-5696.620585985007	-5682.06052577614	-14.560060208866942	0.6502253534598564	6.222706169103748	0.009921872031746912	0.010944619144436816	91923.33789948636	
47750	-5699.835866246998	-5685.469064312045	-14.36680193495316	0.556598903162749	6.222706169103748	0.010548562142824278	0.011924531563829317	94203.45163614747	
47800	-5696.894612381321	-5682.728239007401	-14.166373373920212	0.48227516971355233	6.070497450106856	0.011113260857451004	0.01205851219924084	90421.34702792235	
47850	-5698.094017468765	-5684.035238986061	-14.0587784827038	0.6931130513866485	5.8305813422062	0.011045619279578076	0.011195925435714495	84467.31348368365	
47900	-5696.983955430892	-5682.521836637858	-14.462118793034632	0.7523527410871106	5.8695572245426835	0.01103550773426526	0.011712784132629767	88447.7060674907	
47950	-5699.664752074744	-5685.334483763856	-14.330268310887892	0.654700368295849	6.0155589335878155	0.01103550773426526	0.012751634386238891	96292.46106672144	
48000	-5697.381806923705	-5683.160027484254	-14.221779439450582	0.7914923066332974	5.650471569990319	0.01103550773426526	0.011812653912352474	89201.86091418775	
48050	-5697.762557376915	-5684.450524620383	-13.312032756532007	0.750698036495909	4.946853727947594	0.010640595487914562	0.009492234464562712	74339.78104063707	
48100	-5699.625440860037	-5684.471618058692	-15.153822801345495	0.9199462393180973	5.68514143884915	0.01034310171584573	0.010561021105028275	85089.08799933687	
48150	-5697.98596339983	-5683.70016449363	-14.285798906200284	0.43484850770034045	5.965624994363007	0.01094555537636432	0.011944395955617219	90937.94653710749	
48200	-5697.952156154807	-5683.72210232316	-14.230053831648034	0.6398243209819917	5.965624994363007	0.01094555537636432	0.011944395955617219	90937.94653710749	
48250	-5700.791732100736	-5685.155767604258	-15.635964496478532	0.3269265160355464	6.480750367082855	0.01094555537636432	0.012293705336878133	93597.39268708852	
48300	-5702.617737143847	-5688.262095807586	-14.355641336261115	0.5275330209968413	6.376236630373127	0.011337913363162921	0.012326604312432661	90600.1830436896	
48350	-5700.905066653662	-5687.72312819511	-13.181938458552773	0.5275330209968413	5.280823555665133	0.013166318527890875	0.012318229649282754	77965.54027351704	
48400	-5702.622415982752	-5688.382947654867	-14.239468327884653	0.9996953485586744	5.280823555665133	0.01295312290579916	0.012226016401944591	78655.52636004968	
48450	-5699.830148294087	-5686.72666277939	-13.10348551469766	0.543783232053384	5.298688686035144	0.013331960720345945	0.01230740858718187	76929.22322370467	
48500	-5699.090504354615	-5685.868436573744	-13.222067780872251	0.7760648994056994	5.298688686035144	0.013048159838752642	0.012857475253396922	82115.50780779196	
48550	-5697.160437862544	-5683.768239830686	-13.39219803185787	0.7760648994056994	5.307027522791605	0.013606888848028874	0.012857475253396922	78743.66308736503	
48600	-5697.022619202195	-5683.739177009331	-13.283442192863781	0.7760648994056994	5.2232590493671225	0.013153113592275684	0.012685304532610542	80369.46565045082	
48650	-5698.3855630722865	-5684.976077031306	-13.40948604098072	0.7341343888268296	5.506885742990738	0.013153113592275684	0.013367400050380335	84690.9742232091	
48700	-5700.2706997142695	-5685.646295772256	-14.624403942013721	0.7341343888268296	6.18024085062574	0.011899794154533096	0.012220040609168313	85575.99435808462	
48750	-5698.20235607936	-5684.250679848712	-13.951676230647221	0.5490162627493989	6.18024085062574	0.01089407866904011	0.01251379415065634	95723.20991080611	
48800	-5699.5865079761	-5680.54145217981	-19.0450557962891	0.18737575957871552	6.7114087706324534	0.010924253522725243	0.012258429235494108	93510.8076263017	
48850	-5697.413452973743	-5681.796080292633	-15.617372681110218	0.5672916988165374	6.8278031557443395	0.010975207542692593	0.012258429235494108	93076.66990813837	
48900	-5694.666092836599	-5679.283290960047	-15.38280187655178	0.9199146724147625	5.9919534342367955	0.010975207542692593	0.011545758921746146	87665.45626308324	
48950	-5695.123176097205	-5681.1990784734235	-13.92409762378184	0.9027071879935276	5.405779260376774	0.010975207542692593	0.01117297475383383	84834.95422426666	
49000	-5695.408900353282	-5682.127172666579	-13.281727686702702	0.60428689478046	5.322627736366038	0.012531586595047692	0.011014580053787006	73245.44774814475	
49050	-5697.214433197902	-5683.760111241345	-13.45432195655659	0.642469841277856	5.443405820062125	0.013376766166598861	0.011615825637814586	72363.1898593619	
49100	-5695.933231734475	-5682.29298256991	-13.640249164564727	0.5477638628109783	4.79175780217651	0.013520795331007014	0.011232367142383279	69228.95970860703	
49150	-5698.2441474209945	-5683.28451537325	-14.959632047744588	1.0077129307470587	4.085510606240777	0.013530265234882903	0.010587053545883804	65205.99905775751	
49200	-5695.862390514207	-5682.152788619643	-13.709601894563583	0.8675314627780182	5.0193274757637685	0.012855497051383806	0.011448682341439038	74213.92249348218	
49250	-5696.665515568972	-5682.834966975307	-13.830548593665096	0.7757720696682546	5.579422559700414	0.011413450932213322	0.01203862948521092	87897.96615641385	
49300	-5697.9234370641725	-5682.7275724480505	-15.195864616121867	0.34894822101178774	6.287944189507434	0.011191843303010927	0.012210956697921304	90921.54860254496	
49350	-5697.311045606675	-5682.285609302975	-15.025436303699948	0.34144526676976905	6.136888899309317	0.010611648547749895	0.011837143416784334	92957.15115579515	
49400	-5695.871256100975	-5682.183743842839	-13.687512258136177	0.6212995843692769	5.8240424006832745	0.01105971534826388	0.011331388978519567	85380.35429861772	
49450	-5698.224966190176	-5683.853726006844	-14.371240183331645	0.7190284124795832	5.969827882070912	0.01080522213218867	0.012167268724214557	93837.8728310172	
49500	-5693.970280803184	-5679.3992231741095	-14.57105762907489	0.6364375642152766	6.152676610510687	0.011523866110615698	0.012501900427824108	90405.86081543307	
49550	-5696.028259917202	-5682.724500486016	-13.303759431186378	0.6364375642152766	5.31316291881022	0.011722718720605785	0.012501900427824108	88872.30517787015	
49600	-5693.936647415056	-5680.338615539202	-13.598031875853682	0.472648325657941	5.31316291881022	0.011550136740183762	0.010768019377519355	77690.41772507502	
49650	-5694.370294254067	-5681.097154164853	-13.273140089213149	0.5337583926943696	5.713812178528748	0.011550136740183762	0.011818745677289223	85271.32580871641	
49700	-5693.962257038659	-5680.100422874668	-13.86183416399135	0.5105398498052587	6.115927146543558	0.011550136740183762	0.011818745677289223	85271.32580871641	
49750	-5698.048936994843	-5682.491748389556	-15.557188605286973	0.9378699354667229	6.115927146543558	0.009572187491523769	0.01086935789732711	94626.21010916603	
49800	-5695.294098524913	-5680.777363428976	-14.51673509593688	0.7773069250981417	6.185761791048461	0.009845175922814538	0.010061270158434716	85162.43756768409	
49850	-5695.620837435374	-5682.843567760557	-12.777269674816957	0.5950620691899055	5.535632306232905	0.009565746688215067	0.009758230380242058	85010.18180023634	
49900	-5697.832402325872	-5679.912594147234	-17.91980817863819	0.5423568626707693	7.696156222603491	0.009565746688215067	0.012160810804818064	105940.5954843032	
49950	-5698.628836409259	-5682.787218019648	-15.84161838961084	0.48870603952103325	7.100835930814504	0.009565746688215067	0.012160810804818064	105940.5954843032	
50000	-5694.846861185536	-5680.380359116854	-14.466502068681358	0.537379152020487	6.565739880616366	0.009758024921240562	0.011057823311209474	94433.58501045642	
50050	-5697.170420215504	-5681.403190727897	-15.767229487607256	0.39184812340695774	6.980131417410888	0.010101527981236723	0.012351285010513356	101892.87727440415	
50100	-5698.730503280818	-5680.579280952969	-18.151222327848373	0.22650480432733228	6.980131417410888	0.011022133152523598	0.012351285010513356	93382.4457238074	
50150	-5696.312940765768	-5681.200918101005	-15.112022664762861	0.3854409099530892	6.58508758192695	0.011921984544453677	0.0121103542375186	84650.01633720283	
50200	-5696.936433207246	-5682.619600375697	-14.31683283154964	0.6033723623731352	6.4467198553531695	0.010578494962605505	0.01098439907118372	86530.89050012208	
50250	-5694.973025599915	-5680.612549592961	-14.360476006954176	0.4539557433473059	6.4467198553531695	0.010578494962605505	0.01098439907118372	86530.89050012208	
50300	-5695.819850223473	-5682.222792784252	-13.597057439220489	0.5544297327997062	6.066409193565272	0.011814843364093925	0.012285929986611504	86656.03659171394	
50350	-5696.406032113662	-5681.616247776002	-14.789784337660778	0.8465726344955735	6.093208039836769	0.011814843364093925	0.011521310408528402	81262.96482512279	
50400	-5694.233513499158	-5680.233275882655	-14.000237616502684	0.7228738377904829	6.053923575487802	0.0115466714137708	0.011521310408528402	83150.30074950033	
50450	-5694.708043846197	-5680.528830020065	-14.179213826132397	0.8450019570646419	5.877303757289948	0.010776794434751689	0.011110568107753698	85914.29309076126	
50500	-5693.545630452056	-5680.605371144348	-12.940259307707214	0.6175513772442748	5.2452535674126075	0.010776794434751689	0.009984336849291304	77205.52487215056	
50550	-5694.7545160291775	-5679.852422805586	-14.9020932235917	1.073339501564075	5.2452535674126075	0.012271328849601698	0.011513039809875556	78183.87037907774	
50600	-5692.9671223036885	-5679.5757039057535	-13.391418397935224	0.5001349540781945	5.152835105302697	0.013178320478844504	0.011600926657029983	73358.65671485002	
50650	-5693.769973450226	-5680.031993285291	-13.73798016493537	0.45722819059388997	5.152835105302697	0.014545688005454355	0.012643792972329657	72437.23459252711	
50700	-5694.481650987501	-5681.254470438342	-13.227180549159334	0.621885332619933	5.2801456998535725	0.014332994836719801	0.013512855737908922	78564.97014898241	
50750	-5695.109170215928	-5681.618778368629	-13.490391847298882	0.7818618894530605	5.106339766247492	0.015622197930028836	0.013870532041941112	73989.43959991331	
50800	-5693.582499252727	-5679.569445671597	-14.013053581129162	0.921167554798197	4.69546369236089	0.01631944932677234	0.013271435056031344	67769.00979873202	
50850	-5693.437979910173	-5679.827639845499	-13.610340064674267	0.7762900532748418	4.584931114475661	0.014449061264820175	0.012355929063725202	71261.42912947555	
50900	-5692.995261309907	-5679.341101974251	-13.654159335656374	0.7506107641348608	4.45830251198112	0.012626805573698795	0.009847594529324875	64991.3291730008	
50950	-5695.437951256624	-5680.184805846575	-15.253145410048674	1.2003074621824446	4.381431600820705	0.013116577168164202	0.010979878550853625	69758.28125790413	
51000	-5693.796085390935	-5679.484160230482	-14.311925160453109	0.9893582381246561	4.418342821174656	0.01210310233260428	0.010013878444780806	68948.42722682652	
51050	-5692.011264937648	-5678.4910990893895	-13.520165848258209	0.606716426868984	4.705132963776735	0.012593543603311243	0.010767975166017742	71253.27803676123	
51100	-5695.329845067074	-5681.784900611715	-13.544944455358582	0.7063723460080584	5.544886096994366	0.010886532475764545	0.010900806686218597	83442.59838540439	
51150	-5693.21868505509	-5679.8797390629015	-13.33894599218835	0.592156177768309	5.64499884923697	0.01083483235224245	0.011343128985170989	87242.76648070254	
51200	-5698.380759522009	-5683.367609432233	-15.013150089775854	1.0565662967120852	4.911568757714041	0.011068397197576586	0.011218721835642886	84465.11898834529	
51250	-5696.147490296578	-5682.163194651519	-13.98429564505896	0.5850552340688067	5.832751515197624	0.010977274871760602	0.011218721835642886	85166.26368795938	
51300	-5695.797423560751	-5681.412031935426	-14.385391625325049	0.405831060011501	5.878927287685482	0.010408094554300978	0.0111343762020222	89148.37184280045	
51350	-5694.4416854532465	-5679.641234898917	-14.800450554329206	0.3550674449416603	5.862515763725284	0.010674547876051167	0.011436901076312834	89284.8203745475	
51400	-5693.567531548802	-5679.647505032208	-13.920026516594138	0.5729965409132599	5.862515763725284	0.010674547876051167	0.011482027123235905	89637.10732420771	
51450	-5693.653660118801	-5679.75233127993	-13.901328838870233	0.5729965409132599	5.862515763725284	0.010386928170929332	0.011482027123235905	92119.20770579303	
51500	-5692.93481225725	-5678.898467648671	-14.036344608579373	0.7465647870260417	5.606212148240853	0.010726114344504493	0.010703718022736267	83159.33181820792	
51550	-5693.428348306348	-5678.913681014894	-14.514667291454666	0.8036858565564488	5.701502576664917	0.010425238826041176	0.010703718022736267	85559.33506929578	
51600	-5692.07371605286	-5677.975184895799	-14.098531157060215	0.7047270733052098	6.055372339444001	0.01036357004408306	0.010739375798272477	86355.18256571553	
51650	-5697.171993351976	-5683.993391893557	-13.178601458419946	0.7047270733052098	4.811362615972342	0.01021954312695974	0.01005125150390919	81961.0310937271	
51700	-5693.6123641384975	-5680.43551933147	-13.176844807027475	0.6887477804981753	5.09528301249081	0.01076765192874038	0.009300223517468547	71976.56755481465	
51750	-5693.058264190941	-5679.906680978174	-13.151583212767232	0.6980694492641061	5.006620414564368	0.010499868916339576	0.009300223517468547	73812.21924110422	
51800	-5693.10787604931	-5679.769750993649	-13.338125055661118	0.5087629214346472	5.26547829700673	0.0109085631893425	0.00981857233588584	75006.61151444793	
51850	-5696.834272592982	-5679.1514227896305	-17.68284980335206	1.071244294562142	6.429155676459984	0.010108075852567126	0.010711710817534454	88309.84068062456	
51900	-5694.539690316511	-5680.237517443579	-14.302172872931664	0.6335573005012705	6.408471248255428	0.010277564600364338	0.010711710817534454	86853.5108109393	
51950	-5694.542540095434	-5680.461034807118	-14.081505288315473	0.609654838439574	5.973177025593485	0.012676621158323086	0.013210533943128653	86843.1591387624	
52000	-5697.94006500601	-5682.765505388117	-15.174559617892587	0.6772615998734808	6.377866585502666	0.011944733934045422	0.01294938144880162	90342.33216846509	
52050	-5700.722575932702	-5685.06435566944	-15.658220263261944	0.9925251781616864	5.7213171226942325	0.012870829811442518	0.013801830040743148	89361.17719253388	
52100	-5700.947577826245	-5684.866771720216	-16.080806106029062	0.8848727406348454	6.184482055872611	0.012643109898764897	0.013014078973715978	85778.46667685323	
52150	-5696.761061689294	-5683.281501251345	-13.47956043794948	0.5731281273629226	5.569846003157302	0.012979972888080789	0.012471505752221423	80068.8996024645	
52200	-5694.442560082265	-5679.971230181303	-14.47132990096155	0.4192602095481892	6.038797418578349	0.012343049389016026	0.013680443570850537	92362.66730424443	
52250	-5699.2659380265295	-5682.521022801273	-16.744915225256232	0.8549539798742872	6.39067783464184	0.012805895117921231	0.014002606687322347	91120.83769741312	
52300	-5698.984629134854	-5682.150160726672	-16.834468408182587	0.5276439201592527	7.219458997159954	0.011311157213550546	0.014002606687322347	103162.20246786874	
52350	-5695.578425210375	-5679.744014314725	-15.834410895650171	0.5753754495461012	6.854239264970637	0.010599359126492697	0.012493130028126593	98222.36954009549	
52400	-5698.355246136625	-5683.499131633254	-14.856114503370994	0.7134060470872284	6.295155581244453	0.010730314204526916	0.011132139531133158	86453.97297590098	
52450	-5699.925583624826	-5685.953011244465	-13.972572380360496	0.6624372822976421	6.086444311403434	0.008751785409172479	0.010240494687773494	97508.62451678283	
52500	-5698.988417982843	-5685.068491964537	-13.919926018305723	0.52523355155759	6.192232554696218	0.008987843594880045	0.010022357330473656	92925.11995668353	
52550	-5702.176534219208	-5685.085120672909	-17.09141354629897	0.7656308869757972	6.955756726347025	0.00838557032622355	0.010291966989006142	102278.54306682103	
52600	-5699.734325341197	-5684.406675840012	-15.32764950118481	0.369960524013144	6.66835955074045	0.008856972534624342	0.009990117761416402	93994.85097157712	
52650	-5699.224012878403	-5685.019831713818	-14.204181164584655	0.5015253315650031	6.358039466782221	0.008912365707042149	0.01081066529631627	101083.0125587397	
52700	-5700.457404980636	-5683.523672446411	-16.933732534224557	0.6753345635278574	7.179743467442525	0.010550871456371631	0.01154416571996829	91178.61154648045	
52750	-5696.992850936276	-5681.459395227977	-15.533455708298746	0.5044243984173697	6.959861607565728	0.010247807131894635	0.011913527502664601	96878.67323980693	
52800	-5700.131175630476	-5683.223387830169	-16.907787800306856	0.664359818644411	7.181447584211361	0.009860995017252018	0.011373234862559999	96112.97543725121	
52850	-5696.488346300646	-5681.296684832045	-15.191661468601215	0.3797729420734188	6.646027468082499	0.009860995017252018	0.011373234862559999	96112.97543725121	
52900	-5698.800381390087	-5680.251587696739	-18.548793693347346	0.18890304353142362	6.430567974002877	0.010671929378102633	0.01106929938883082	86436.25562483838	
52950	-5696.2203765642425	-5680.548046295317	-15.6723302689253	0.834946092023077	6.430567974002877	0.010671929378102633	0.010674861851822605	83356.23198655147	
53000	-5695.094143613026	-5681.814292095247	-13.279851517778857	0.4651791464742477	5.709610705654362	0.01043110779779317	0.010106420065580032	80739.42753327193	
53050	-5697.840356655184	-5683.897843556606	-13.942513098578539	0.5729496067764294	6.293994841470934	0.010298820482465443	0.010676674204471786	86390.75240581893	
53100	-5696.94387937533	-5683.798004248407	-13.145875126923144	0.5718872296521255	5.766956732429404	0.011465800391264179	0.011582751289563608	84183.33140229016	
53150	-5699.6766884628405	-5685.9676657807795	-13.70902268206071	0.7971659713491734	5.766956732429404	0.01161228252648334	0.011386945839741477	81716.24752908574	
53200	-5700.489265609339	-5687.425979296576	-13.063286312763005	0.5864769327542195	5.766956732429404	0.011376851082313379	0.011386945839741477	83407.27556740041	
53250	-5698.642742118661	-5685.640827263405	-13.001914855255295	0.695178479070013	5.643986269434435	0.011376851082313379	0.010531910953727562	77144.30291773667	
53300	-5699.078533101047	-5686.263490581801	-12.815042519245237	0.5691393948925434	5.36249158835645	0.012526222909321164	0.011048349527234581	73501.46972485185	
53350	-5697.051416061632	-5684.17236445184	-12.879051609792663	0.6575308312068313	5.339878967000581	0.013995415117421674	0.011637710106604254	69294.77742629609	
53400	-5695.520975364116	-5682.357810969359	-13.163164394756583	0.6114924077765497	5.607290064998139	0.013486083210549392	0.011637710106604254	71911.84871169475	
53450	-5696.559827489885	-5682.545089016622	-14.014738473262529	0.8634031412650754	5.636167781604128	0.013688807638059316	0.012042763393151867	73312.7122997738	
53500	-5697.8678887199685	-5684.99155739137	-12.876331328597997	0.6112594422336293	5.015506711437501	0.013009924153507628	0.012042763393151867	77138.3141250225	
53550	-5694.252178016284	-5680.8132823201895	-13.438895696094896	0.7032406757327386	5.707787161721394	0.013009924153507628	0.011806729712229678	75626.43187435778	
53600	-5694.89896777668	-5680.835951774825	-14.063016001855868	0.38022491998369023	5.330193812742192	0.011922182684715642	0.010310141011210758	72065.53030783297	
53650	-5694.806547535591	-5681.816441205622	-12.99010632996884	0.7185055310964241	5.431100041368501	0.011082957834123773	0.010559621623774254	79398.34129283462	
53700	-5694.626235252615	-5680.89170131034	-13.734533942274226	0.4247398311742961	5.109551030481043	0.01197796109848444	0.010534242899783844	73289.06545647915	
53750	-5693.864357205842	-5680.587609636029	-13.276747569812548	0.6503140721664169	5.744597000383127	0.011306859717985366	0.011052878343014362	81461.45067901416	
53800	-5695.155744782542	-5682.016917889608	-13.138826892933942	0.5119047516260274	5.599397556246899	0.010954526962575924	0.009800238334166402	74552.42299710939	
53850	-5695.311170053063	-5680.721648764771	-14.589521288291227	0.44714871546390167	6.5782910270969275	0.008801022051716303	0.009993649148334829	94625.8389992515	
53900	-5697.4082384883095	-5681.421531339706	-15.986707148602827	0.4294134820189282	7.118302918142082	0.00933112634344626	0.01037274760884375	92635.72287577296	
53950	-5697.562552335111	-5681.373008359424	-16.189543975687403	0.6246804259208592	7.084854911243979	0.008913525055086018	0.010061473720388828	94065.60683725416	
54000	-5695.240430605484	-5680.906543601645	-14.333887003838427	0.45735824035285866	6.410777830016142	0.010188732223671849	0.010658132224850167	87172.54177518231	
54050	-5696.080771215981	-5680.701894137932	-15.378877078049488	0.4512966718050941	6.896665177902917	0.009622760289025903	0.011190187350679549	96907.28902600837	
54100	-5696.29395574961	-5680.989540707798	-15.304415041811634	0.6129281787760319	6.790700403329267	0.009622760289025903	0.010567421247255631	91514.119735019	
54150	-5698.560865124099	-5682.537244762065	-16.023620362034013	0.6172019084623761	7.006545888943448	0.009622760289025903	0.011652401601460865	100910.07544849707	
54200	-5698.058882878021	-5683.210075980942	-14.848806897079182	0.5197936980328306	6.650678727991156	0.00932557059249285	0.011315858812879161	101118.55623780371	
54250	-5698.454087788797	-5683.500303132922	-14.95378465587389	0.5916048039797728	6.616563085845159	0.009301010697848649	0.010308759719309812	92362.36123684797	
54300	-5695.496175463559	-5681.459266754207	-14.036908709350904	0.5916048039797728	6.228366698474387	0.009425844999954606	0.010308759719309812	91139.12969570595	
54350	-5698.565859093543	-5683.476302358001	-15.08955673554194	0.47632543576302744	6.794493490511257	0.009425844999954606	0.010750066600715261	95040.69750746513	
54400	-5697.293834655133	-5683.057190530266	-14.236644124866944	0.4855902679207987	6.138216285197155	0.010269146008091411	0.01145602940731544	92964.80121366179	
54450	-5695.9738840305145	-5681.597074263636	-14.37680976687788	0.6085807300317517	6.244112538490646	0.010595213627366573	0.01148158567079509	90304.81494287736	
54500	-5695.347278236895	-5681.340461881692	-14.006816355203007	0.7493132375962694	5.7843699897355325	0.01111594789475935	0.01148158567079509	86074.42342822395	
54550	-5694.771991758278	-5681.345549716233	-13.426442042044972	0.5225018137432464	5.650393653881027	0.01111594789475935	0.011224279300611754	84145.46534761015	
54600	-5698.464274990412	-5684.529148222971	-13.935126767441023	0.6853988926256044	5.972045893770879	0.01111594789475935	0.01130422176380734	84744.7729366738	
54650	-5698.067201375819	-5684.394549497583	-13.672651878235929	0.6853988926256044	5.870727229956174	0.010951675362172548	0.01215017507073529	92452.94037158917	
54700	-5703.927894995533	-5685.463320182742	-18.464574812791042	0.812510162201692	7.202477430394622	0.010104881250960814	0.012222873163755352	100800.07259357246	
54750	-5703.350416023476	-5686.111005788274	-17.239410235202076	0.6736952354656351	7.2364179278412335	0.009013558949019632	0.012313582642899935	113843.1437251471	
54800	-5702.158876111908	-5684.965489364917	-17.19338674699163	0.4332471011581271	7.463932310924136	0.009550964247649117	0.012823473419411837	111886.37683509475	
54850	-5701.957820461704	-5684.135034497405	-17.82278596429848	0.4332471011581271	7.670746395246587	0.008385675403123558	0.012823473419411837	127434.31310886872	
54900	-5702.801568446737	-5683.311602651725	-19.489965795013127	0.3211549519137347	8.068120876631067	0.009087348798051531	0.013165657308338595	120732.4747195199	
54950	-5701.125600875913	-5682.544536877562	-18.58106399835105	0.3806199760108937	7.864849904039817	0.009164054391715727	0.013065313632894758	118809.43625332613	
55000	-5700.9710108934005	-5682.653173321207	-18.317837572193287	0.3850294160679661	7.785604130938251	0.009164054391715727	0.012472334936956866	113417.1841762511	
55050	-5699.741289869701	-5682.655799921617	-17.085489948084778	0.3028793605199855	7.068343110899283	0.009164054391715727	0.012472334936956866	113417.1841762511	
55100	-5699.748750910901	-5682.7988985758475	-16.94985233505437	0.5313017007929574	7.223565695833114	0.009577327054619156	0.012387627786784157	107786.05655608949	
55150	-5698.092282644388	-5684.261651065105	-13.830631579283175	0.5460399943111253	6.02174011849303	0.008627247610376454	0.00970468066823706	93740.6025123308	
55200	-5698.508953306043	-5684.3543927994315	-14.154560506610974	0.5460399943111253	6.21964247372315	0.00795780054465379	0.009274011371566094	97116.56840696349	
55250	-5698.295277378787	-5683.521695365857	-14.773582012929717	0.6770545312382904	6.279015154911962	0.008323054131418378	0.01051834660834802	105313.37057153413	
55300	-5697.125245285153	-5682.313339793497	-14.811905491655962	0.6678018401592448	6.279015154911962	0.00906910325814888	0.010930686870832712	100438.87985848307	
55350	-5699.252957800233	-5684.556966732621	-14.695991067612564	0.39316258445848384	6.290133545993888	0.00906283077483667	0.010930686870832712	100508.3946947921	
55400	-5701.653490035361	-5688.128533314863	-13.524956720498075	0.4990036213988224	5.704930211814871	0.009833194978006098	0.009319116681843058	78976.6763048287	
55450	-5698.624617629615	-5684.782468606561	-13.84214902305428	0.5870184541232966	6.004132170968013	0.008986343752697268	0.010047097520035474	93170.05332878772	
55500	-5702.433962745288	-5687.550112676835	-14.883850068452865	0.3849591870624107	6.335070619165427	0.008986343752697268	0.010863681317843517	100742.50456034804	
55550	-5704.283409242429	-5687.567445151935	-16.715964090493486	0.2707784578174585	6.649352212061118	0.008859384582839571	0.010469521169341661	98478.63463733971	
55600	-5697.8139516032825	-5682.331529569108	-15.48242203417399	0.4162463646452939	6.685037422017186	0.009606810667646775	0.01214898882976915	105385.20751987412	
55650	-5702.932045049501	-5687.661387418996	-15.270657630504454	0.4162463646452939	6.527742986350625	0.009325226837614588	0.013318043091276032	119014.46941712157	
55700	-5699.812856709461	-5684.844144199696	-14.968712509765172	0.46276864188413325	6.437803184793407	0.009065664614567199	0.011588859904574124	106527.02989137461	
55750	-5698.286154338319	-5684.005375520255	-14.280778818063354	0.7732903818617911	5.636997954059161	0.010071329560400244	0.010407966437048907	86118.77222556836	
55800	-5698.731716339429	-5684.930209175711	-13.80150716371823	0.7912643048301642	5.257425535586171	0.010071329560400244	0.009887160176554291	81809.45820227073	
55850	-5696.521248990978	-5682.251382444013	-14.269866546965602	0.9438276750331118	4.868782496429285	0.010995287990615077	0.010549858257924368	79957.41953984516	
55900	-5695.386562835288	-5681.6461077981	-13.740455037187653	0.7311077191774302	5.3968189026064906	0.010881884447194345	0.010549858257924368	80790.6809793134	
55950	-5695.500029757342	-5681.140484738148	-14.359545019193925	0.3859288200444564	5.6406958969206205	0.010654496870842923	0.011482744239557833	89811.40685442634	
56000	-5701.025688215981	-5683.021113418738	-18.004574797242874	1.080961849173467	6.342429480773486	0.010997365181067871	0.012346945204664558	93559.87397417708	
56050	-5697.868790084137	-5682.164765316245	-15.70402476789122	0.5494114127992865	6.902800457275822	0.010795524435501266	0.012346945204664558	95309.13542329802	
56100	-5698.389816531056	-5682.671694848021	-15.718121683034772	0.42647372787410365	6.902800457275822	0.011084518725020745	0.013066670406907956	98235.13565074746	
