Sample	posterior	likelihood	prior	lambda	treeHeightLogger	clockRate
23450	-5703.106241896158	-5681.390731891327	-21.715510004830872	0.9080658996597005	7.458737624876145	0.009163465182852508
23500	-5699.404448259765	-5681.920721704077	-17.48372655568818	0.45037326153759916	7.458737624876145	0.008762590667891873
23550	-5698.929187571313	-5681.486309512149	-17.44287805916412	0.45037326153759916	7.444515002199022	0.008863994872991046
23600	-5700.35526715295	-5682.183355633752	-18.171911519197504	0.28917154158099456	7.444515002199022	0.008745425816974866
23650	-5699.76407138485	-5682.525186451278	-17.238884933571274	0.40620275769190395	7.328221301837646	0.010112407769073623
23700	-5698.929331523464	-5681.5778359964825	-17.351495526980795	0.49769930267737533	7.359643033850534	0.00947614992097407
23750	-5699.371815655094	-5683.63276401467	-15.73905164042393	0.36777891110481037	6.686274887863148	0.009103799587119894
23800	-5697.5887813992495	-5682.344092817532	-15.244688581717245	0.5291710363776363	6.64794553408603	0.008737070267807049
23850	-5701.90945686831	-5682.397285686241	-19.512171182069764	0.2843890785112267	7.9725570955965495	0.00750186454651579
23900	-5698.220382214483	-5683.223591323805	-14.996790890677957	0.5180519825348358	6.67285120275262	0.006972953899909727
23950	-5699.05000902883	-5683.647944421387	-15.402064607442234	0.7096774827213995	6.458577001570765	0.006972953899909727
